L4 country,L5 province,L6 district,Abbreviation,Notes,ISOcode,Swedish county,Swedish municipality,Decimal latitude,Decimal longitude,Notes,Category
Sweden,Gotland,Ekeby,,,SE,Gotlands län,Gotland,57.5954046447061,18.5179285820954,,L6 district
Sweden,Gotland,Eksta,,,SE,Gotlands län,Gotland,57.2867669442113,18.209569539163,,L6 district
Sweden,Gotland,Endre,,,SE,Gotlands län,Gotland,57.6105477152977,18.468686275748,,L6 district
Sweden,Gotland,Eskelhem,,,SE,Gotlands län,Gotland,57.4899203890124,18.2130695117082,,L6 district
Sweden,Gotland,Etelhem,,,SE,Gotlands län,Gotland,57.3374296153183,18.499225088848,,L6 district
Sweden,Gotland,Fardhem,,,SE,Gotlands län,Gotland,57.2641921655896,18.3448094911588,,L6 district
Sweden,Gotland,Fide,,,SE,Gotlands län,Gotland,57.0739279070437,18.3195488129966,,L6 district
Sweden,Gotland,Fleringe,,,SE,Gotlands län,Gotland,57.8699343228967,18.8803286107895,,L6 district
Sweden,Gotland,Fole,,,SE,Gotlands län,Gotland,57.6508258632548,18.5480865774923,,L6 district
Sweden,Gotland,Follingbo,,,SE,Gotlands län,Gotland,57.5825771676842,18.3865235028366,,L6 district
Sweden,Gotland,Fröjel,,,SE,Gotlands län,Gotland,57.3358281554631,18.1930022057767,,L6 district
Sweden,Gotland,Fårö,,,SE,Gotlands län,Gotland,57.9160657343024,19.1365679108397,,L6 district
Sweden,Gotland,Gammelgarn,,,SE,Gotlands län,Gotland,57.4047869354114,18.8077325100058,,L6 district
Sweden,Gotland,Ganthem,,,SE,Gotlands län,Gotland,57.5148816497921,18.5850644414492,,L6 district
Sweden,Gotland,Garde,,,SE,Gotlands län,Gotland,57.3173777933054,18.5854901762877,,L6 district
Sweden,Gotland,Gerum,,,SE,Gotlands län,Gotland,57.2947637867313,18.3328415521882,,L6 district
Sweden,Gotland,Gothem,,,SE,Gotlands län,Gotland,57.5757241030299,18.7381817471505,,L6 district
Sweden,Gotland,Grötlingbo,,,SE,Gotlands län,Gotland,57.1337388542497,18.349755124636,,L6 district
Sweden,Gotland,Guldrupe,,,SE,Gotlands län,Gotland,57.4305718850931,18.429804731777,,L6 district
Sweden,Gotland,Hablingbo,,,SE,Gotlands län,Gotland,57.1875268720728,18.2659339672663,,L6 district
Sweden,Gotland,Hall,,,SE,Gotlands län,Gotland,57.8923860265914,18.7192050088414,,L6 district
Sweden,Gotland,Halla,,,SE,Gotlands län,Gotland,57.5111646107365,18.5004083163635,,L6 district
Sweden,Gotland,Hamra,,,SE,Gotlands län,Gotland,56.9762633925785,18.3166044944873,,L6 district
Sweden,Gotland,Hangvar,,,SE,Gotlands län,Gotland,57.8395964951146,18.6918620139509,,L6 district
Sweden,Gotland,Havdhem,,,SE,Gotlands län,Gotland,57.1627413642738,18.3265450007364,,L6 district
Sweden,Gotland,Hejde,,,SE,Gotlands län,Gotland,57.4130412346908,18.3492696715227,,L6 district
Sweden,Gotland,Hejdeby,,,SE,Gotlands län,Gotland,57.6307063770397,18.4460595052472,,L6 district
Sweden,Gotland,Hejnum,,,SE,Gotlands län,Gotland,57.680425765928,18.6352067878871,,L6 district
Sweden,Gotland,Hellvi,,,SE,Gotlands län,Gotland,57.7753887355579,18.8984930226607,,L6 district
Sweden,Gotland,Hemse,,,SE,Gotlands län,Gotland,57.2331775168653,18.376244278781,,L6 district
Sweden,Gotland,Hogrän,,,SE,Gotlands län,Gotland,57.5048848998031,18.3110730150094,,L6 district
Sweden,Gotland,Hörsne med Bara,,,SE,Gotlands län,Gotland,57.5587765090789,18.600726665005,,L6 district
Sweden,Gotland,Klinte,,,SE,Gotlands län,Gotland,57.3786684826244,18.2354515745845,,L6 district
Sweden,Gotland,Kräklingbo,,,SE,Gotlands län,Gotland,57.4454726003568,18.714619738365,,L6 district
Sweden,Gotland,Källunge,,,SE,Gotlands län,Gotland,57.6080956712776,18.5879885335974,,L6 district
Sweden,Gotland,Lau,,,SE,Gotlands län,Gotland,57.2831561268271,18.6233601113769,,L6 district
Sweden,Gotland,Levide,,,SE,Gotlands län,Gotland,57.2823787509038,18.2696839402679,,L6 district
Sweden,Gotland,Linde,,,SE,Gotlands län,Gotland,57.2799018546718,18.3829822864935,,L6 district
Sweden,Gotland,Lojsta,,,SE,Gotlands län,Gotland,57.3130857056726,18.3871291877331,,L6 district
Sweden,Gotland,Lokrume,,,SE,Gotlands län,Gotland,57.6880890123578,18.5424618600366,,L6 district
Sweden,Gotland,Lummelunda,,,SE,Gotlands län,Gotland,57.7700338224396,18.4588194976154,,L6 district
Sweden,Gotland,Lye,,,SE,Gotlands län,Gotland,57.2981224073429,18.5296637643687,,L6 district
Sweden,Gotland,Lärbro,,,SE,Gotlands län,Gotland,57.7874567989908,18.7969835796547,,L6 district
Sweden,Gotland,Martebo,,,SE,Gotlands län,Gotland,57.7484677287028,18.4978034814064,,L6 district
Sweden,Gotland,Mästerby,,,SE,Gotlands län,Gotland,57.4701569949222,18.3072632000493,,L6 district
Sweden,Gotland,Norrlanda,,,SE,Gotlands län,Gotland,57.5018030441677,18.6629837420562,,L6 district
Sweden,Gotland,När,,,SE,Gotlands län,Gotland,57.2575333320323,18.6284507764236,,L6 district
Sweden,Gotland,Näs,,,SE,Gotlands län,Gotland,57.1103775039631,18.265609822274,,L6 district
Sweden,Gotland,Othem,,,SE,Gotlands län,Gotland,57.7476441177191,18.7420370246487,,L6 district
Sweden,Gotland,Roma,,,SE,Gotlands län,Gotland,57.52867261972,18.4452298312132,,L6 district
Sweden,Gotland,Rone,,,SE,Gotlands län,Gotland,57.2091758883864,18.4444963657858,,L6 district
Sweden,Gotland,Rute,,,SE,Gotlands län,Gotland,57.8339902565058,18.9268104167799,,L6 district
Sweden,Gotland,Sanda,,,SE,Gotlands län,Gotland,57.4295385891917,18.2263612352557,,L6 district
Sweden,Gotland,Silte,,,SE,Gotlands län,Gotland,57.2212737296799,18.2399576080391,,L6 district
Sweden,Gotland,Sjonhem,,,SE,Gotlands län,Gotland,57.4858346475663,18.5240008555507,,L6 district
Sweden,Gotland,Sproge,,,SE,Gotlands län,Gotland,57.2538615286357,18.214141014375,,L6 district
Sweden,Gotland,Stenkumla,,,SE,Gotlands län,Gotland,57.5479636512596,18.2717350860745,,L6 district
Sweden,Gotland,Stenkyrka,,,SE,Gotlands län,Gotland,57.7935128203223,18.534855232926,,L6 district
Sweden,Gotland,Stånga,,,SE,Gotlands län,Gotland,57.2832830751035,18.4690900400508,,L6 district
Sweden,Gotland,Sundre,,,SE,Gotlands län,Gotland,56.9360779463317,18.1850069832271,,L6 district
Sweden,Gotland,Tingstäde,,,SE,Gotlands län,Gotland,57.7366575017509,18.618395406429,,L6 district
Sweden,Gotland,Tofta,,,SE,Gotlands län,Gotland,57.5218795244157,18.1719440754238,,L6 district
Sweden,Gotland,Träkumla,,,SE,Gotlands län,Gotland,57.5605640241425,18.3161806591864,,L6 district
Sweden,Gotland,Vall,,,SE,Gotlands län,Gotland,57.5210275196601,18.348446672938,,L6 district
Sweden,Gotland,Vallstena,,,SE,Gotlands län,Gotland,57.610094360137,18.6399856992378,,L6 district
Sweden,Gotland,Vamlingbo,,,SE,Gotlands län,Gotland,56.9699084772155,18.2334015761794,,L6 district
Sweden,Gotland,Viklau,,,SE,Gotlands län,Gotland,57.4658025864068,18.4597053287104,,L6 district
Sweden,Gotland,Visby,,Visby domkyrofg,SE,Gotlands län,Gotland,57.6421206898937,18.3010814270184,Visby domkyrofg,L6 district
Sweden,Gotland,Vänge,,,SE,Gotlands län,Gotland,57.452208609137,18.5146725492791,,L6 district
Sweden,Gotland,Väskinde,,,SE,Gotlands län,Gotland,57.6908794084489,18.4262751802892,,L6 district
Sweden,Gotland,Västergarn,,,SE,Gotlands län,Gotland,57.4410800864732,18.1542665863906,,L6 district
Sweden,Gotland,Västerhejde,,,SE,Gotlands län,Gotland,57.5808363433382,18.2513119020718,,L6 district
Sweden,Gotland,Väte,,,SE,Gotlands län,Gotland,57.4493594516737,18.3672378393045,,L6 district
Sweden,Gotland,Öja,,,SE,Gotlands län,Gotland,57.0357321788543,18.3030783887363,,L6 district
Sweden,Gotland,Östergarn,,,SE,Gotlands län,Gotland,57.4220252288876,18.8621412374494,,L6 district
Sweden,Gästrikland,,Gstr,,SE,,,,,,L5 province
Sweden,Gästrikland,Gävle,,Heliga Trefaldighet + Maria + Staffan + Tomas,SE,Gävleborgs län,Gävle,60.6734550386551,17.1411669882086,Heliga Trefaldighet + Maria + Staffan + Tomas,L6 district
Sweden,Gästrikland,Hamrånge,,,SE,Gävleborgs län,Gävle,60.9278786467616,17.0422971178637,,L6 district
Sweden,Gästrikland,Hedesunda,,,SE,Gävleborgs län,Gävle,60.3797007721594,17.0219765070886,,L6 district
Sweden,Gästrikland,Hille,,,SE,Gävleborgs län,Gävle,60.7343332565139,17.1833642093959,,L6 district
Sweden,Gästrikland,Hofors,,,SE,Gävleborgs län,Hofors,60.5521418424263,16.2911573669323,,L6 district
Sweden,Gästrikland,Järbo,,,SE,Gävleborgs län,Sandviken,60.712479493383,16.6054466953914,,L6 district
Sweden,Gästrikland,Lingbo,,,SE,Gävleborgs län,Ockelbo,61.0476624448884,16.7013599959289,,L6 district
Sweden,Gästrikland,Ockelbo,,exkl nuv. Åmot,SE,Gävleborgs län,Ockelbo,60.8879550267262,16.7197157165163,exkl nuv. Åmot,L6 district
Sweden,Gästrikland,Ovansjö,,,SE,Gävleborgs län,Sandviken,60.6066202355273,16.6191953831325,,L6 district
Sweden,Gästrikland,Sandviken,,tidigare kallad Högbo,SE,Gävleborgs län,Sandviken,60.6214865841141,16.7880015071464,tidigare kallad Högbo,L6 district
Sweden,Gästrikland,Söderfors,,större delen ligger i Uppland,SE,Uppsala län,Tierp,60.3856622918396,17.2355113100697,större delen ligger i Uppland,L6 district
Sweden,Gästrikland,Torsåker,,,SE,Gävleborgs län,Hofors,60.5097008284673,16.473190581413,,L6 district
Sweden,Gästrikland,Valbo,,,SE,Gävleborgs län,Gävle,60.6652725972646,17.0731215393524,,L6 district
Sweden,Gästrikland,Åmot,,,SE,Gävleborgs län,Ockelbo,60.9668400016319,16.4514130107476,,L6 district
Sweden,Gästrikland,Årsunda,,,SE,Gävleborgs län,Sandviken,60.5228639730773,16.7436780724244,,L6 district
Sweden,Gästrikland,Österfärnebo,,,SE,Gävleborgs län,Sandviken,60.3026859157423,16.7976003352361,,L6 district
Sweden,Göteborg,,,,SE,,,,,,L5 province
Sweden,Göteborg,Angered,,exkl Gunnared,SE,Västra Götalands län,Göteborg,57.7698771553145,12.0241113978676,exkl Gunnared,L6 district
Sweden,Göteborg,Askim,,,SE,Västra Götalands län,Göteborg,57.6167280061839,11.9438174764534,,L6 district
Sweden,Göteborg,Fässberg,,,SE,Västra Götalands län,Mölndal,57.6563414086026,12.0125963094568,,L6 district
Sweden,Göteborg,Gunnared,,utbruten ur Angered,SE,Västra Götalands län,Göteborg,57.7990275233157,12.0522341504564,utbruten ur Angered,L6 district
Sweden,Göteborg,Göteborg,,Göteborgs domkyrkofg + Annedal + Bergsjön + Biskopsgården (utbruten ur Lundby) + Björkekärr + Brämaregården + Haga + Härlanda + Johanneberg + Karl Johan + Kortedala + Lundby + Masthugg + Nylöse + Oscar Fredrik + Sankt Pauli + Vasa  + Örgryte,SE,Västra Götalands län,Göteborg,57.7048360890603,11.9677215575401,Göteborgs domkyrkofg + Annedal + Bergsjön + Biskopsgården (utbruten ur Lundby) + Björkekärr + Brämaregården + Haga + Härlanda + Johanneberg + Karl Johan + Kortedala + Lundby + Masthugg + Nylöse + Oscar Fredrik + Sankt Pauli + Vasa  + Örgryte,L6 district
Sweden,Göteborg,Härryda,,,SE,Västra Götalands län,Härryda,57.6919488621478,12.3109468022703,,L6 district
Sweden,Göteborg,Högsbo,,utbruten ur Västra Frölunda,SE,Västra Götalands län,Göteborg,57.671793061248,11.932953636541,utbruten ur Västra Frölunda,L6 district
Sweden,Göteborg,Kållered,,,SE,Västra Götalands län,Mölndal,57.6064998597383,12.0579887257417,,L6 district
Sweden,Göteborg,Landvetter,,,SE,Västra Götalands län,Härryda,57.681811177358,12.2106997453606,,L6 district
Sweden,Göteborg,Nödinge,,,SE,Västra Götalands län,Ale,57.8909113699469,12.0619020055718,,L6 district
Sweden,Göteborg,Partille,,,SE,Västra Götalands län,Partille,57.7400277626217,12.1070841693372,,L6 district
Sweden,Göteborg,Råda,,,SE,Västra Götalands län,Härryda,57.6610240269211,12.109257936658,,L6 district
Sweden,Göteborg,Stensjön,,,SE,Västra Götalands län,Mölndal,57.663027612796,12.0365681610766,,L6 district
Sweden,Göteborg,Styrsö,,,SE,Västra Götalands län,Göteborg,57.6168125845684,11.7856724188621,,L6 district
Sweden,Göteborg,Sävedalen,,,SE,Västra Götalands län,Partille,57.728776372957,12.0744129523894,,L6 district
Sweden,Göteborg,Tuve,,,SE,Västra Götalands län,Göteborg,57.7663908419713,11.9355992095798,,L6 district
Sweden,Göteborg,Tynnered,,inkl nuv. Näsets fg; utbruten ur Västra Frölunda,SE,Västra Götalands län,Göteborg,57.6504535127672,11.9020168125291,inkl nuv. Näsets fg; utbruten ur Västra Frölunda,L6 district
Sweden,Göteborg,Västra Frölunda,,"exkl Högsbo, Tynnered & Älvsborg",SE,Västra Götalands län,Göteborg,57.649163168099,11.9237170152821,"exkl Högsbo, Tynnered & Älvsborg",L6 district
Sweden,Göteborg,Älvsborg,,utbruten ur Västra Frölunda,SE,Västra Götalands län,Göteborg,57.6757992259652,11.8865354963022,utbruten ur Västra Frölunda,L6 district
Sweden,Halland,,Hl,,SE,,,,,,L5 province
Sweden,Halland,Abild,,,SE,Hallands län,Falkenberg,56.9390309892874,12.7244426918289,,L6 district
Sweden,Halland,Alfshög,,,SE,Hallands län,Falkenberg,56.9740570361073,12.6310411091192,,L6 district
Sweden,Halland,Asige,,,SE,Hallands län,Falkenberg,56.8746480924743,12.7457835950395,,L6 district
Sweden,Halland,Askome,,,SE,Hallands län,Falkenberg,57.0178512160221,12.6735323342037,,L6 district
Sweden,Halland,Breared,,,SE,Hallands län,Halmstad,56.7252143008248,13.139914317122,,L6 district
Sweden,Halland,Dagsås,,,SE,Hallands län,Varberg,57.0630259329384,12.484724645059,,L6 district
Sweden,Halland,Drängsered,,,SE,Hallands län,Hylte,57.0205236907864,12.9719185725845,,L6 district
Sweden,Halland,Eftra,,,SE,Hallands län,Falkenberg,56.8569941016933,12.6550216307481,,L6 district
Sweden,Halland,Eldsberga,,,SE,Hallands län,Halmstad,56.5969887146818,12.9985553783522,,L6 district
Sweden,Halland,Enslöv,,,SE,Hallands län,Halmstad,56.74301999554,12.965091780335,,L6 district
Sweden,Halland,Fagered,,,SE,Hallands län,Falkenberg,57.2048976865168,12.7590832439179,,L6 district
Sweden,Halland,Falkenberg,,,SE,Hallands län,Falkenberg,56.9023293021319,12.4918972204768,,L6 district
Sweden,Halland,Fjärås,,,SE,Hallands län,Kungsbacka,57.4549428825846,12.1864965515701,,L6 district
Sweden,Halland,Frillesås,,,SE,Hallands län,Kungsbacka,57.3349311327052,12.2622832349985,,L6 district
Sweden,Halland,Förlanda,,,SE,Hallands län,Kungsbacka,57.4243160350149,12.3342696475731,,L6 district
Sweden,Halland,Getinge,,,SE,Hallands län,Halmstad,56.8207752115633,12.7501841900618,,L6 district
Sweden,Halland,Grimeton,,,SE,Hallands län,Varberg,57.1141431661933,12.4295954999337,,L6 district
Sweden,Halland,Gunnarp,,,SE,Hallands län,Falkenberg,57.1482661458495,12.9394466488904,,L6 district
Sweden,Halland,Gällared,,,SE,Hallands län,Falkenberg,57.0956970834236,12.8287799886621,,L6 district
Sweden,Halland,Gällinge,,,SE,Hallands län,Kungsbacka,57.3950301339106,12.2545930899676,,L6 district
Sweden,Halland,Gödestad,,,SE,Hallands län,Varberg,57.1334027809193,12.3845688930547,,L6 district
Sweden,Halland,Halmstad,,Sankt Nicolai + Martin Luther,SE,Hallands län,Halmstad,56.6735503874551,12.8588796470129,Sankt Nicolai + Martin Luther,L6 district
Sweden,Halland,Hanhals,,,SE,Hallands län,Kungsbacka,57.4548060932069,12.1131066354756,,L6 district
Sweden,Halland,Harplinge,,,SE,Hallands län,Halmstad,56.7370653529645,12.7402479914124,,L6 district
Sweden,Halland,Hasslöv,,,SE,Hallands län,Laholm,56.4203704437,13.009247742194,,L6 district
Sweden,Halland,Hishult,,tidigare även en del i Skåne (avträddes 1948 till Skånes-Fagerhult och örkelljunga),SE,Hallands län,Laholm,56.4283340957676,13.3128407436666,tidigare även en del i Skåne (avträddes 1948 till Skånes-Fagerhult och örkelljunga),L6 district
Sweden,Halland,Holm,,,SE,Hallands län,Halmstad,56.7340175416203,12.8607633954573,,L6 district
Sweden,Halland,Hunnestad,,,SE,Hallands län,Varberg,57.1005176725904,12.365542481313,,L6 district
Sweden,Halland,Idala,,,SE,Hallands län,Kungsbacka,57.3789600889085,12.3262513653924,,L6 district
Sweden,Halland,Kinnared,,,SE,Hallands län,Hylte,57.0266175207428,13.0960168919143,,L6 district
Sweden,Halland,Knäred,,,SE,Hallands län,Laholm,56.5233509493564,13.3218105476494,,L6 district
Sweden,Halland,Krogsered,,,SE,Hallands län,Falkenberg,57.0743641446472,12.9391843406143,,L6 district
Sweden,Halland,Kungsbacka,,,SE,Hallands län,Kungsbacka,57.4872737784899,12.0796310901657,,L6 district
Sweden,Halland,Kvibille,,,SE,Hallands län,Halmstad,56.7847045690925,12.8356512980203,,L6 district
Sweden,Halland,Källsjö,,,SE,Hallands län,Falkenberg,57.2172934680176,12.6599044661151,,L6 district
Sweden,Halland,Köinge,,,SE,Hallands län,Falkenberg,57.0614600544184,12.6452282576283,,L6 district
Sweden,Halland,Laholm,,,SE,Hallands län,Laholm,56.5124609568912,13.0422622593113,,L6 district
Sweden,Halland,Landa,,,SE,Hallands län,Kungsbacka,57.3463460001046,12.1910069895056,,L6 district
Sweden,Halland,Lindberg,,,SE,Hallands län,Varberg,57.1603590971483,12.3140113884313,,L6 district
Sweden,Halland,Lindome,,,SE,Västra Götalands län,Mölndal,57.5777727876797,12.1115787263551,,L6 district
Sweden,Halland,Ljungby,,,SE,Hallands län,Falkenberg,56.9913069918534,12.5880162490542,,L6 district
Sweden,Halland,Morup,,,SE,Hallands län,Falkenberg,56.9822264827609,12.3990797812558,,L6 district
Sweden,Halland,Nösslinge,,,SE,Hallands län,Varberg,57.209990096271,12.5574516253444,,L6 district
Sweden,Halland,Okome,,,SE,Hallands län,Falkenberg,57.0574243697394,12.6964673694128,,L6 district
Sweden,Halland,Onsala,,,SE,Hallands län,Kungsbacka,57.4134359721047,12.0248674734804,,L6 district
Sweden,Halland,Oskarström,,,SE,Hallands län,Halmstad,56.8041675414435,12.9717955931242,,L6 district
Sweden,Halland,Rolfstorp,,,SE,Hallands län,Varberg,57.1442267236264,12.4699683465667,,L6 district
Sweden,Halland,Ränneslöv,,,SE,Hallands län,Laholm,56.4538621730197,13.0668415026866,,L6 district
Sweden,Halland,Rävinge,,,SE,Hallands län,Halmstad,56.7998467756543,12.7275838092575,,L6 district
Sweden,Halland,Sibbarp,,,SE,Hallands län,Varberg,57.0279249572521,12.5448997294843,,L6 district
Sweden,Halland,Skrea,,,SE,Hallands län,Falkenberg,56.8848143071699,12.5769146490529,,L6 district
Sweden,Halland,Skummeslöv,,,SE,Hallands län,Laholm,56.4519790493055,12.9597344217113,,L6 district
Sweden,Halland,Skällinge,,,SE,Hallands län,Varberg,57.1813201603272,12.4768810711399,,L6 district
Sweden,Halland,Släp,,,SE,Hallands län,Kungsbacka,57.5132909463668,11.9817348802626,,L6 district
Sweden,Halland,Slättåkra,,,SE,Hallands län,Halmstad,56.825367648583,12.8874299880439,,L6 district
Sweden,Halland,Slöinge,,,SE,Hallands län,Falkenberg,56.856437453044,12.6954872454277,,L6 district
Sweden,Halland,Snöstorp,,,SE,Hallands län,Halmstad,56.670511089613,12.916225968222,,L6 district
Sweden,Halland,Spannarp,,,SE,Hallands län,Varberg,57.0762396385605,12.3755832766504,,L6 district
Sweden,Halland,Stafsinge,,,SE,Hallands län,Falkenberg,56.9198755063627,12.4889757094596,,L6 district
Sweden,Halland,Stamnared,,,SE,Hallands län,Varberg,57.2117317816193,12.3985954491259,,L6 district
Sweden,Halland,Steninge,,,SE,Hallands län,Halmstad,56.7827784904012,12.679837303713,,L6 district
Sweden,Halland,Stråvalla,,,SE,Hallands län,Varberg,57.2990950930424,12.2201093584715,,L6 district
Sweden,Halland,Svartrå,,,SE,Hallands län,Falkenberg,57.0913102065372,12.6422720356107,,L6 district
Sweden,Halland,Sällstorp,,,SE,Hallands län,Varberg,57.2365969229693,12.3626355037842,,L6 district
Sweden,Halland,Söndrum,,,SE,Hallands län,Halmstad,56.6676741530805,12.794774959081,,L6 district
Sweden,Halland,Tjärby,,,SE,Hallands län,Laholm,56.5477689523853,13.0496744237222,,L6 district
Sweden,Halland,Torpa,,,SE,Hallands län,Varberg,57.1892218892042,12.2820330153569,,L6 district
Sweden,Halland,Torup,,,SE,Hallands län,Hylte,56.9594751636899,13.0788116477753,,L6 district
Sweden,Halland,Träslöv,,,SE,Hallands län,Varberg,57.1079838294422,12.3009937741059,,L6 district
Sweden,Halland,Trönninge,,,SE,Hallands län,Halmstad,56.6226197701171,12.9385070748909,,L6 district
Sweden,Halland,Tvååker,,,SE,Hallands län,Varberg,57.0460671418482,12.4024938673149,,L6 district
Sweden,Halland,Tölö,,,SE,Hallands län,Kungsbacka,57.4985568091822,12.090065960961,,L6 district
Sweden,Halland,Tönnersjö,,,SE,Hallands län,Halmstad,56.6376927181856,13.0653197946095,,L6 district
Sweden,Halland,Ullared,,,SE,Hallands län,Falkenberg,57.1347833022512,12.7202999269067,,L6 district
Sweden,Halland,Valinge,,,SE,Hallands län,Varberg,57.17198776731,12.3846551822559,,L6 district
Sweden,Halland,Vallda,,,SE,Hallands län,Kungsbacka,57.4796590373593,12.0047146831756,,L6 district
Sweden,Halland,Vapnö,,,SE,Hallands län,Halmstad,56.69775951907,12.8324684998484,,L6 district
